|6.6.6
luca3_1.tab                                                                                         
           2
T(K)    
   773.00000000000000     
   2.0202020202020203     
         100
P(bar)  
   2000.0000000000000     
   80.808080808080803     
         100
           4
T(K)           P(bar)         C1Gt(HP)       Gt(HP),vo%    
  946.7374       8545.455      0.2361324       22.26533    
  948.7576       8545.455      0.2368925       22.30392    
  950.7778       8545.455      0.2375775       22.33472    
  952.7980       8545.455      0.2382570       22.36468    
  954.8182       8545.455      0.2389252       22.39752    
  956.8384       8545.455      0.2396452       22.43317    
  958.8586       8545.455      0.2403316       22.46554    
  960.8788       8545.455      0.2409986       22.49841    
  962.8990       8545.455      0.2416832       22.53073    
  964.9192       8545.455      0.2427298       22.57201    
  966.9394       8545.455      0.2430586       22.59721    
  968.9596       8545.455      0.2438057       22.63781    
  970.9798       8545.455      0.2444896       22.67277    
  973.0000       8545.455      0.2451658       22.70540    
  773.0000       8626.263                NaN            NaN
  775.0202       8626.263                NaN            NaN
  777.0404       8626.263                NaN            NaN
  779.0606       8626.263                NaN            NaN
  781.0808       8626.263                NaN            NaN
  783.1010       8626.263                NaN            NaN
  785.1212       8626.263                NaN            NaN
  787.1414       8626.263                NaN            NaN
  789.1616       8626.263                NaN            NaN
  791.1818       8626.263                NaN            NaN
  793.2020       8626.263                NaN            NaN
  795.2222       8626.263                NaN            NaN
  797.2424       8626.263                NaN            NaN
  799.2626       8626.263      0.8120246E-01  0.5069549E-01
  801.2828       8626.263      0.8558277E-01  0.1583670    
  803.3030       8626.263      0.8471360E-01  0.2709075    
  805.3232       8626.263      0.8612671E-01  0.3928138    
  807.3434       8626.263      0.8611017E-01  0.4804048    
  809.3636       8626.263      0.8710157E-01  0.6062518    
  811.3838       8626.263      0.8803029E-01  0.7358578    
  813.4040       8626.263      0.8894421E-01  0.8706089    
  815.4242       8626.263      0.9077581E-01   1.061563    
  817.4444       8626.263      0.9088335E-01   1.181125    
  819.4646       8626.263      0.9176388E-01   1.364067    
  821.4848       8626.263      0.9304928E-01   1.555618    
  823.5051       8626.263      0.9434468E-01   1.759888    
  825.5253       8626.263      0.9570294E-01   1.987112    
  827.5455       8626.263      0.9860748E-01   2.290504    
  829.5657       8626.263      0.9913097E-01   2.510295    
  831.5859       8626.263      0.1019129       2.866906    
  833.6061       8626.263      0.1021370       3.106622    
  835.6263       8626.263      0.1044464       3.450424    
  837.6465       8626.263      0.1067390       3.815820    
  839.6667       8626.263      0.1110555       4.301837    
  841.6869       8626.263      0.1126981       4.684251    
  843.7071       8626.263      0.1152592       5.124482    
  845.7273       8626.263      0.1174215       5.566322    
  847.7475       8626.263      0.1152566       8.719619    
  849.7677       8626.263      0.1184434       9.183839    
  851.7879       8626.263      0.1242553       9.650610    
  853.8081       8626.263      0.1256775       10.10724    
  855.8283       8626.263      0.1309349       10.57244    
  857.8485       8626.263      0.1356440       11.02375    
  859.8687       8626.263      0.1372324       11.49527    
  861.8889       8626.263      0.1412452       11.95477    
  863.9091       8626.263      0.1454277       12.40953    
  865.9293       8626.263      0.1497933       12.86639    
  867.9495       8626.263      0.1563312       13.30319    
  869.9697       8626.263      0.1593489       13.76574    
  871.9899       8626.263      0.1636259       14.21451    
  874.0101       8626.263      0.1680416       14.66250    
  876.0303       8626.263      0.1728293       15.10856    
  878.0505       8626.263      0.1795946       15.55835    
  880.0707       8626.263      0.1840031       15.99968    
  882.0909       8626.263      0.1888532       16.44438    
  884.1111       8626.263      0.1940864       16.88851    
  886.1313       8626.263      0.1988215       17.33149    
  888.1515       8626.263      0.2054248       16.76518    
  890.1717       8626.263      0.2096925       15.49353    
  892.1919       8626.263      0.2119170       15.58851    
  894.2121       8626.263      0.2126257       15.69882    
  896.2323       8626.263      0.2139266       15.82771    
  898.2525       8626.263      0.2152292       15.97122    
  900.2727       8626.263      0.2168129       16.09907    
  902.2929       8626.263      0.2186748       16.25405    
  904.3131       8626.263      0.2200696       16.37901    
  906.3333       8626.263      0.2211638       16.51538    
  908.3535       8626.263      0.2227727       16.64338    
  910.3737       8626.263      0.2243045       16.78950    
  912.3939       8626.263      0.2255590       16.93342    
  914.4141       8626.263      0.2271030       17.07359    
  916.4343       8626.263      0.2285886       17.21035    
  918.4545       8626.263      0.2302172       17.34826    
  920.4747       8626.263      0.2322662       17.48265    
  922.4949       8626.263      0.2334937       17.62029    
  924.5152       8626.263      0.2345742       18.18901    
  926.5354       8626.263      0.2320782       21.53397    
  928.5556       8626.263      0.2322313       22.18845    
  930.5758       8626.263      0.2328657       22.21389    
  932.5960       8626.263      0.2337744       22.27787    
  934.6162       8626.263      0.2342106       22.31544    
  936.6364       8626.263      0.2349491       22.34981    
  938.6566       8626.263      0.2357282       22.38630    
  940.6768       8626.263      0.2364333       22.42054    
  942.6970       8626.263      0.2371257       22.45365    
  944.7172       8626.263      0.2378592       22.49095    
  946.7374       8626.263      0.2385930       22.52579    
  948.7576       8626.263      0.2393470       22.56168    
  950.7778       8626.263      0.2400490       22.59586    
  952.7980       8626.263      0.2407259       22.62700    
  954.8182       8626.263      0.2415045       22.66758    
  956.8384       8626.263      0.2422209       22.70344    
  958.8586       8626.263      0.2429192       22.73684    
  960.8788       8626.263      0.2435912       22.77029    
  962.8990       8626.263      0.2443518       22.80611    
  964.9192       8626.263      0.2450221       22.83215    
  966.9394       8626.263      0.2457086       22.87050    
  968.9596       8626.263      0.2464151       22.90879    
  970.9798       8626.263      0.2471311       22.95055    
  973.0000       8626.263      0.2478077       22.98386    
  773.0000       8707.071                NaN            NaN
  775.0202       8707.071                NaN            NaN
  777.0404       8707.071                NaN            NaN
  779.0606       8707.071                NaN            NaN
  781.0808       8707.071                NaN            NaN
  783.1010       8707.071                NaN            NaN
  785.1212       8707.071                NaN            NaN
  787.1414       8707.071                NaN            NaN
  789.1616       8707.071                NaN            NaN
  791.1818       8707.071                NaN            NaN
  793.2020       8707.071                NaN            NaN
  795.2222       8707.071                NaN            NaN
  797.2424       8707.071                NaN            NaN
  799.2626       8707.071      0.8117411E-01  0.7213584E-01
  801.2828       8707.071      0.8728953E-01  0.1752580    
  803.3030       8707.071      0.8541737E-01  0.2738667    
  805.3232       8707.071      0.8888609E-01  0.3887769    
  807.3434       8707.071      0.8679168E-01  0.4878768    
  809.3636       8707.071      0.8741013E-01  0.6191504    
  811.3838       8707.071      0.8834528E-01  0.7476470    
  813.4040       8707.071      0.8933427E-01  0.8843181    
  815.4242       8707.071      0.9113916E-01   1.070361    
  817.4444       8707.071      0.9110474E-01   1.194051    
  819.4646       8707.071      0.9219219E-01   1.382440    
  821.4848       8707.071      0.9339624E-01   1.570742    
  823.5051       8707.071      0.9477910E-01   1.781581    
  825.5253       8707.071      0.9603326E-01   2.000093    
  827.5455       8707.071      0.9798979E-01   2.267321    
  829.5657       8707.071      0.9952225E-01   2.557111    
  831.5859       8707.071      0.1019512       2.877148    
  833.6061       8707.071      0.1026968       3.133796    
  835.6263       8707.071      0.1051266       3.486838    
  837.6465       8707.071      0.1069709       3.833974    
  839.6667       8707.071      0.1114375       4.316612    
  841.6869       8707.071      0.1138246       4.718977    
